split,policy_name,regime_label,trade_count,net_pnl,no_cost_net_pnl,funding_adjusted_net_pnl,win_rate
validation_ext,v3_4h_ema_50_200_atr4,compression,1,-0.0197447499999999,-0.0164999999999999,-0.0201763771921592,0.0
validation_ext,v3_4h_ema_50_200_atr4,funding_overheated,1,0.00821525,0.0145,-0.0132703472988265,1.0
validation_ext,v3_4h_ema_50_200_atr4,funding_supportive,100,-0.5241139699999983,-0.2097599999999984,-0.6735388274342641,0.24
validation_ext,v3_4h_ema_50_200_atr4,high_vol_chop,30,0.22867117499999987,0.3497299999999997,0.1614280220299276,0.26666666666666666
validation_ext,v3_4h_ema_50_200_atr4,narrow_single_symbol_trend,6,4.770428850000002,4.795900000000001,4.601303621471429,0.5
validation_ext,v3_4h_ema_50_200_atr4,neutral,36,-0.21505028999999692,-0.10317999999999677,-0.26594841662655255,0.2777777777777778
validation_ext,v3_4h_ema_50_200_atr4,trend_friendly,2,0.054518975000000004,0.05777,0.0535331396314208,0.5
validation_ext,v3_4h_vol_compression_donchian_breakout,broad_downtrend,36,-0.644102694999998,-0.5349299999999978,-0.7235265443822141,0.3333333333333333
validation_ext,v3_4h_vol_compression_donchian_breakout,broad_uptrend,11,-2.6728833200000004,-2.62606,-2.7524552946961114,0.2727272727272727
validation_ext,v3_4h_vol_compression_donchian_breakout,funding_supportive,22,-1.020585345000001,-0.9540100000000014,-1.0881986340810488,0.36363636363636365
validation_ext,v3_4h_vol_compression_donchian_breakout,high_vol_chop,7,-0.926761194999999,-0.8989699999999992,-0.9372978157832283,0.0
validation_ext,v3_4h_vol_compression_donchian_breakout,narrow_single_symbol_trend,3,0.4171288200000016,0.4291800000000016,0.3679007736839102,0.3333333333333333
validation_ext,v3_4h_vol_compression_donchian_breakout,neutral,15,-0.923993434999999,-0.8778499999999991,-0.9590869700404999,0.4
validation_ext,v3_ensemble_core,broad_downtrend,115,-0.9543966499999945,-0.6568599999999951,-1.0614543144072388,0.2
validation_ext,v3_ensemble_core,broad_uptrend,29,-4.2745272199999995,-4.160159999999999,-4.428566976551175,0.27586206896551724
validation_ext,v3_ensemble_core,compression,1,-0.0197447499999999,-0.0164999999999999,-0.0201763771921592,0.0
validation_ext,v3_ensemble_core,funding_overheated,1,0.00821525,0.0145,-0.0132703472988265,1.0
validation_ext,v3_ensemble_core,funding_supportive,102,-0.824105004999998,-0.498789999999998,-0.9791009649063617,0.23529411764705882
validation_ext,v3_ensemble_core,high_vol_chop,33,0.1240008149999997,0.25594999999999957,0.05263370620647403,0.30303030303030304
validation_ext,v3_ensemble_core,narrow_single_symbol_trend,8,4.713001790000003,4.745660000000002,4.532907275527373,0.5
validation_ext,v3_ensemble_core,neutral,41,-0.4350598799999987,-0.310459999999999,-0.5006106171796582,0.2682926829268293
validation_ext,v3_ensemble_core,trend_friendly,2,0.054518975000000004,0.05777,0.0535331396314208,0.5
