policy_name,horizon_m,stop_atr,tp_atr,entry_count,skipped_count,avg_return,median_return,win_rate,avg_r,median_r,expectancy_r,max_drawdown_r_est,stop_first_rate,tp_first_rate,horizon_exit_rate,notes
immediate_baseline,60,1.0,1.5,1716,0,-0.0005934571190282409,-0.0008915092537987439,0.30303030303030304,-0.24692858410775498,-1.0,-0.24692858410775498,442.2294503289075,0.6928904428904429,0.2966200466200466,0.01048951048951049,Signal time immediate entry at trace price.
immediate_baseline,60,1.0,2.0,1716,0,-0.000574914359630662,-0.000942314989028206,0.263986013986014,-0.21706971257841529,-1.0,-0.21706971257841529,397.4916267845606,0.7313519813519813,0.25466200466200467,0.013986013986013986,Signal time immediate entry at trace price.
immediate_baseline,60,1.0,2.5,1716,0,-0.0005301412748247371,-0.0009780902534672138,0.2395104895104895,-0.18205897146756955,-1.0,-0.18205897146756955,340.4131950383493,0.7552447552447552,0.22494172494172493,0.019813519813519812,Signal time immediate entry at trace price.
immediate_baseline,60,1.0,3.0,1716,0,-0.0005324783322947025,-0.00100402624312396,0.21503496503496503,-0.1804954956724076,-1.0,-0.1804954956724076,343.9058430165264,0.7797202797202797,0.19230769230769232,0.027972027972027972,Signal time immediate entry at trace price.
immediate_baseline,60,1.0,4.0,1716,0,-0.000577275499290211,-0.0010443747347753873,0.18006993006993008,-0.18383352076600967,-1.0,-0.18383352076600967,373.1098919611558,0.8141025641025641,0.14685314685314685,0.03904428904428905,Signal time immediate entry at trace price.
immediate_baseline,60,1.0,5.0,1716,0,-0.0005783857862587193,-0.0010652490059017798,0.16724941724941725,-0.16096065219655603,-1.0,-0.16096065219655603,351.54234768720175,0.8263403263403264,0.11596736596736597,0.057692307692307696,Signal time immediate entry at trace price.
immediate_baseline,60,1.5,1.5,1716,0,-0.0008003417555316446,-0.0011172369798103981,0.3881118881118881,-0.2226881608201049,-1.0,-0.2226881608201049,396.1328839672999,0.5984848484848485,0.3758741258741259,0.02564102564102564,Signal time immediate entry at trace price.
immediate_baseline,60,1.5,2.0,1716,0,-0.0007975263331379944,-0.0012234406125056323,0.34557109557109555,-0.20244112850699747,-1.0,-0.20244112850699747,366.0556431846749,0.6386946386946387,0.32284382284382285,0.038461538461538464,Signal time immediate entry at trace price.
immediate_baseline,60,1.5,2.5,1716,0,-0.0007539352454513386,-0.001295029513336126,0.31585081585081587,-0.17740302634373978,-1.0,-0.17740302634373978,325.0902598725247,0.664918414918415,0.2867132867132867,0.04836829836829837,Signal time immediate entry at trace price.
immediate_baseline,60,1.5,3.0,1716,0,-0.0007798285680725856,-0.0013521291703063652,0.2872960372960373,-0.1821217007176276,-1.0,-0.1821217007176276,334.5208384314491,0.6928904428904429,0.24533799533799533,0.06177156177156177,Signal time immediate entry at trace price.
immediate_baseline,60,1.5,4.0,1716,0,-0.0008443875112097352,-0.0014303346143043631,0.2505827505827506,-0.17552465984616122,-1.0,-0.17552465984616122,334.9840312577962,0.7278554778554779,0.19172494172494173,0.08041958041958042,Signal time immediate entry at trace price.
immediate_baseline,60,1.5,5.0,1716,0,-0.0008717808649713074,-0.0014658063580135854,0.23426573426573427,-0.15861462035345725,-1.0,-0.15861462035345725,310.6327281365,0.7435897435897436,0.1520979020979021,0.10431235431235432,Signal time immediate entry at trace price.
immediate_baseline,60,2.0,1.5,1716,0,-0.0008838701136201382,-0.0010368358490588708,0.4627039627039627,-0.17914997557941761,-1.0,-0.17914997557941761,318.1713580942806,0.5034965034965035,0.44114219114219116,0.05536130536130536,Signal time immediate entry at trace price.
immediate_baseline,60,2.0,2.0,1716,0,-0.0009029926225750686,-0.0013164542634777677,0.4131701631701632,-0.169212834391145,-1.0,-0.169212834391145,304.3692238152048,0.5442890442890443,0.3782051282051282,0.0775058275058275,Signal time immediate entry at trace price.
immediate_baseline,60,2.0,2.5,1716,0,-0.0008557404333901411,-0.0014546298436523785,0.3822843822843823,-0.1473088959460761,-1.0,-0.1473088959460761,268.0320654434664,0.5710955710955711,0.3374125874125874,0.09149184149184149,Signal time immediate entry at trace price.
immediate_baseline,60,2.0,3.0,1716,0,-0.0008857261618876364,-0.0015414481842528297,0.3531468531468531,-0.1494747741380031,-1.0,-0.1494747741380031,272.49871242081315,0.5984848484848485,0.291958041958042,0.10955710955710955,Signal time immediate entry at trace price.
immediate_baseline,60,2.0,4.0,1716,0,-0.0009457227733605884,-0.001678794357748716,0.3135198135198135,-0.14037901394640054,-1.0,-0.14037901394640054,264.72007577922045,0.6317016317016317,0.23076923076923078,0.13752913752913754,Signal time immediate entry at trace price.
immediate_baseline,60,2.0,5.0,1716,0,-0.0009683817813176876,-0.001713505624748252,0.29545454545454547,-0.12546466646508864,-1.0,-0.12546466646508864,242.01304369281198,0.6474358974358975,0.18356643356643357,0.168997668997669,Signal time immediate entry at trace price.
immediate_baseline,60,2.5,1.5,1716,0,-0.00103817095024419,-0.0001582686680801739,0.49475524475524474,-0.17812155549535721,-0.04163600620914227,-0.17812155549535721,314.05658923003233,0.4428904428904429,0.46911421911421913,0.087995337995338,Signal time immediate entry at trace price.
immediate_baseline,60,2.5,2.0,1716,0,-0.0010669584094716476,-0.00127915108704459,0.4428904428904429,-0.17684855197462201,-0.5004731941168277,-0.17684855197462201,314.6721151884474,0.4831002331002331,0.40093240093240096,0.11596736596736597,Signal time immediate entry at trace price.
