datetime,vt_orderid,symbol,exchange,type,direction,offset,price,volume,traded,status,gateway_name,orderid,reference
2026-01-03 21:27:00+08:00,BACKTESTING.22,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,91000.1,0.01,0.01,全部成交,BACKTESTING,22,
2026-01-04 15:03:00+08:00,BACKTESTING.23,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,92083.0,0.01,0.01,全部成交,BACKTESTING,23,
2026-01-04 15:10:00+08:00,BACKTESTING.24,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,92344.8,0.01,0.01,全部成交,BACKTESTING,24,
2026-01-04 16:18:00+08:00,BACKTESTING.25,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,92414.9,0.01,0.01,全部成交,BACKTESTING,25,
2026-01-04 16:35:00+08:00,BACKTESTING.26,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,92074.3,0.01,0.01,全部成交,BACKTESTING,26,
2026-01-04 17:00:00+08:00,BACKTESTING.27,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,91899.2,0.01,0.01,全部成交,BACKTESTING,27,
2026-01-04 17:06:00+08:00,BACKTESTING.28,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,92022.5,0.01,0.01,全部成交,BACKTESTING,28,
2026-01-05 08:00:00+08:00,BACKTESTING.29,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,92552.2,0.01,0.01,全部成交,BACKTESTING,29,
2026-01-05 08:03:00+08:00,BACKTESTING.30,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,92783.6,0.01,0.01,全部成交,BACKTESTING,30,
2026-01-05 15:54:00+08:00,BACKTESTING.31,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,92060.0,0.01,0.01,全部成交,BACKTESTING,31,
2026-01-05 15:56:00+08:00,BACKTESTING.32,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,92412.3,0.01,0.01,全部成交,BACKTESTING,32,
2026-01-06 17:18:00+08:00,BACKTESTING.33,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,93539.5,0.01,0.01,全部成交,BACKTESTING,33,
2026-01-06 17:20:00+08:00,BACKTESTING.34,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,93744.0,0.01,0.01,全部成交,BACKTESTING,34,
2026-01-07 01:22:00+08:00,BACKTESTING.35,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,93455.4,0.01,0.01,全部成交,BACKTESTING,35,
2026-01-07 01:30:00+08:00,BACKTESTING.36,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,93188.1,0.01,0.01,全部成交,BACKTESTING,36,
