trend_segment_id,symbol,timeframe,direction,start_time,end_time,start_idx,end_idx,duration_bars,duration_days,start_price,end_price,trend_return,mfe,mae,labels,atr_labels,efficiency_labels,has_atr_move,has_efficiency,has_run_length,run_length,max_run_return,max_run_drawdown,run_duration_bars,month,quarter,abs_trend_return,is_major_trend
TOM_LINKUSDT_SWAP_OKX_GLOBAL_1d_00024,LINKUSDT_SWAP_OKX.GLOBAL,1d,down,2025-08-17T23:59:00+08:00,2026-02-24T23:59:00+08:00,959,1150,192,191.0,26.29,8.21,2.202192448233861,2.2404782447923086,-0.05662408497201088,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,5,2.202192448233861,-0.45664584491082505,192,2025-08,2025Q3,2.202192448233861,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_1d_00041,LINKUSDT_SWAP_OKX.GLOBAL,1d,up,2025-09-05T23:59:00+08:00,2025-09-13T23:59:00+08:00,978,986,9,8.0,22.283,24.831,0.11434726024323472,0.16591123277835118,-0.017053359062962903,uptrend_2atr,uptrend_2atr,,True,False,False,3,0.11434726024323472,-0.018803572229951104,9,2025-09,2025Q3,0.11434726024323472,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_1d_00042,LINKUSDT_SWAP_OKX.GLOBAL,1d,up,2025-09-26T23:59:00+08:00,2025-10-07T23:59:00+08:00,999,1010,12,11.0,20.586,22.062,0.07169921305741789,0.16214903332361796,-0.03706402409404441,uptrend_2atr,uptrend_2atr,,True,False,False,3,0.11328087049451097,-0.04367045564947025,12,2025-09,2025Q3,0.07169921305741789,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_1d_00043,LINKUSDT_SWAP_OKX.GLOBAL,1d,up,2025-10-17T23:59:00+08:00,2025-10-21T23:59:00+08:00,1020,1024,5,4.0,16.625,18.789,0.1301654135338346,0.16288721804511264,-0.05599999999999994,run_length,,,False,False,True,4,0.1301654135338346,0.0,5,2025-10,2025Q4,0.1301654135338346,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_1d_00044,LINKUSDT_SWAP_OKX.GLOBAL,1d,up,2025-10-23T23:59:00+08:00,2025-10-27T23:59:00+08:00,1026,1030,5,4.0,17.395,18.471,0.06185685541822372,0.11083644725495834,-0.030526013222190174,run_length,,,False,False,True,4,0.06185685541822372,0.0,5,2025-10,2025Q4,0.06185685541822372,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_1d_00045,LINKUSDT_SWAP_OKX.GLOBAL,1d,up,2025-11-21T23:59:00+08:00,2025-12-03T23:59:00+08:00,1055,1067,13,12.0,11.903,14.999,0.26010249516928496,0.28606233722590946,-0.025455767453583245,uptrend_2atr,uptrend_2atr,,True,False,False,3,0.26010249516928496,-0.12282617827438469,13,2025-11,2025Q4,0.26010249516928496,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_1d_00046,LINKUSDT_SWAP_OKX.GLOBAL,1d,up,2025-12-18T23:59:00+08:00,2026-01-15T23:59:00+08:00,1082,1110,29,28.0,12.622,14.113,0.11812707970210745,0.18816352400570424,-0.07502772936143232,run_length;uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,True,4,0.12692124861353205,-0.06488670575186162,29,2025-12,2025Q4,0.11812707970210745,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_1d_00047,LINKUSDT_SWAP_OKX.GLOBAL,1d,up,2026-02-05T23:59:00+08:00,2026-03-18T23:59:00+08:00,1131,1172,42,41.0,9.427,9.205,-0.023549379442028173,0.3721226264983559,-0.13938686750822105,run_length;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,,True,False,True,4,0.09133340405219048,-0.15338920123050814,42,2026-02,2026Q1,0.023549379442028173,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00153,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-01-01T03:59:00+08:00,2023-01-15T07:59:00+08:00,0,85,86,14.166666666666666,5.586,6.86,0.22807017543859653,0.27372001432151816,-0.014500537056928109,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,5,0.25349087003222337,-0.04940923737916214,86,2023-01,2023Q1,0.22807017543859653,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00001,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-01-03T03:59:00+08:00,2023-01-03T23:59:00+08:00,12,17,6,0.8333333333333334,5.73,5.634,0.017039403620873195,0.023945675482487605,-0.005035596457718339,downtrend_2atr,downtrend_2atr,,True,False,False,2,0.017039403620873195,-0.0012417126285053648,6,2023-01,2023Q1,0.017039403620873195,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00002,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-01-04T11:59:00+08:00,2023-01-06T23:59:00+08:00,20,35,16,2.5,5.79,5.652,0.024416135881103918,0.048723057417134674,-0.010763710917478186,downtrend_2atr;downtrend_3atr;run_length,downtrend_2atr;downtrend_3atr,,True,False,True,4,0.032637774210807935,-0.008221638329704017,16,2023-01,2023Q1,0.024416135881103918,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00003,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-01-09T23:59:00+08:00,2023-01-10T07:59:00+08:00,53,55,3,0.3333333333333333,6.204,6.069,0.022244191794364765,0.03176451022783966,-0.008153477218225458,downtrend_2atr,downtrend_2atr,,True,False,False,2,0.022244191794364765,0.0,3,2023-01,2023Q1,0.022244191794364765,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00004,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-01-12T11:59:00+08:00,2023-01-12T23:59:00+08:00,68,71,4,0.5,6.342,6.2,0.022903225806451433,0.047744919874442404,-0.008132624335314476,downtrend_2atr,downtrend_2atr,,True,False,False,3,0.022903225806451433,0.0,4,2023-01,2023Q1,0.022903225806451433,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00005,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-01-14T15:59:00+08:00,2023-01-19T07:59:00+08:00,81,109,29,4.666666666666667,7.002,6.334,0.10546258288601207,0.12103746397694515,-0.01588193956430084,downtrend_2atr;downtrend_3atr;run_length,downtrend_2atr;downtrend_3atr,,True,False,True,5,0.10546258288601207,-0.05564148992423856,29,2023-01,2023Q1,0.10546258288601207,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00154,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-01-16T23:59:00+08:00,2023-01-28T07:59:00+08:00,95,163,69,11.333333333333334,6.562,7.452,0.13562938128619328,0.14964949710454123,-0.04815604998476075,run_length;trend_efficiency_20_ge_0.45;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,5,0.13562938128619328,-0.08975921975007617,69,2023-01,2023Q1,0.13562938128619328,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00006,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-01-21T11:59:00+08:00,2023-01-22T11:59:00+08:00,122,128,7,1.0,7.041,6.872,0.024592549476135206,0.037883254716981174,-0.010261456283384818,downtrend_2atr,downtrend_2atr,,True,False,False,3,0.027433240916387103,-0.016114061554791004,7,2023-01,2023Q1,0.024592549476135206,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00007,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-01-26T07:59:00+08:00,2023-01-26T11:59:00+08:00,151,152,2,0.16666666666666666,7.184,7.079,0.014832603475067208,0.017563739376770693,0.0,downtrend_2atr,downtrend_2atr,,True,False,False,1,0.014832603475067208,0.0,2,2023-01,2023Q1,0.014832603475067208,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00008,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-01-27T23:59:00+08:00,2023-02-02T03:59:00+08:00,161,192,32,5.166666666666667,7.393,7.005,0.055389007851534666,0.10872825434913014,-0.020015906680805884,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length,downtrend_2atr;downtrend_3atr;downtrend_5atr,,True,False,True,6,0.09396271086120156,-0.03857370300966689,32,2023-01,2023Q1,0.055389007851534666,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00155,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-01-29T07:59:00+08:00,2023-01-30T03:59:00+08:00,169,174,6,0.8333333333333334,7.213,7.453,0.03327325661999181,0.04256204075973935,-0.012477471232496873,uptrend_2atr,uptrend_2atr,,True,False,False,3,0.03327325661999181,-0.005129627062248732,6,2023-01,2023Q1,0.03327325661999181,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00156,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-01-31T03:59:00+08:00,2023-02-09T19:59:00+08:00,180,238,59,9.666666666666666,6.894,7.53,0.09225413402959104,0.13315926892950403,-0.032782129387873504,run_length;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,,True,False,True,4,0.09225413402959104,-0.056425877574702854,59,2023-01,2023Q1,0.09225413402959104,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00009,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-02-03T03:59:00+08:00,2023-02-06T03:59:00+08:00,198,216,19,3.0,7.302,6.975,0.04688172043010752,0.058414262936657524,-0.024709496460531666,downtrend_2atr,downtrend_2atr,,True,False,False,3,0.04688172043010752,-0.032650889982607345,19,2023-02,2023Q1,0.04688172043010752,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00010,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-02-08T07:59:00+08:00,2023-02-14T03:59:00+08:00,229,264,36,5.833333333333333,7.198,6.596,0.09126743480897526,0.11926605504587151,-0.07859703020993347,downtrend_2atr;downtrend_3atr;downtrend_5atr;trend_efficiency_20_ge_0.45,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45,True,True,False,3,0.09759072888075648,-0.09014542736299513,36,2023-02,2023Q1,0.09126743480897526,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00157,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-02-10T11:59:00+08:00,2023-02-20T19:59:00+08:00,242,304,63,10.333333333333334,6.953,8.15,0.1721559039263627,0.20811160650079108,-0.07507550697540633,run_length;trend_efficiency_20_ge_0.45;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,6,0.2037969221918594,-0.06414497339278014,63,2023-02,2023Q1,0.1721559039263627,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00011,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-02-16T23:59:00+08:00,2023-02-17T07:59:00+08:00,281,283,3,0.3333333333333333,7.384,7.014,0.052751639577986786,0.05380333951762539,-0.015072695744964615,downtrend_2atr,downtrend_2atr,,True,False,False,2,0.052751639577986786,0.0,3,2023-02,2023Q1,0.052751639577986786,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00012,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-02-18T23:59:00+08:00,2023-03-12T23:59:00+08:00,293,425,133,22.0,8.187,6.114,0.3390578999018645,0.3866869918699185,-0.025357142857142967,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,9,0.3715865304071031,-0.09693484731584401,133,2023-02,2023Q1,0.3390578999018645,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00158,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-02-22T11:59:00+08:00,2023-02-23T23:59:00+08:00,314,323,10,1.5,7.545,7.971,0.05646123260437386,0.09065606361829026,-0.030218687872763383,run_length;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,,True,False,True,4,0.05646123260437386,-0.024254473161033796,10,2023-02,2023Q1,0.05646123260437386,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00159,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-02-28T03:59:00+08:00,2023-03-01T19:59:00+08:00,348,358,11,1.6666666666666667,7.192,7.474,0.039210233592881005,0.042547274749721975,-0.012235817575083408,uptrend_2atr,uptrend_2atr,,True,False,False,3,0.039210233592881005,-0.029060066740823176,11,2023-02,2023Q1,0.039210233592881005,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00160,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-03-03T11:59:00+08:00,2023-03-04T07:59:00+08:00,368,373,6,0.8333333333333334,6.815,6.958,0.020983125458547303,0.0632428466617756,-0.02259721203228182,run_length,,,False,False,True,5,0.020983125458547303,0.0,6,2023-03,2023Q1,0.020983125458547303,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00161,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-03-08T03:59:00+08:00,2023-03-08T11:59:00+08:00,396,398,3,0.3333333333333333,6.709,6.877,0.025040989715307882,0.035921895960649985,-0.006260247428826915,uptrend_2atr,uptrend_2atr,,True,False,False,1,0.025786257266358525,-0.0007452675510506435,3,2023-03,2023Q1,0.025040989715307882,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00162,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-03-10T07:59:00+08:00,2023-03-22T23:59:00+08:00,409,485,77,12.666666666666666,6.153,7.598,0.23484479115878432,0.2530472940029256,-0.04046806435884931,run_length;trend_efficiency_20_ge_0.45;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,8,0.23484479115878432,-0.09832601982772626,77,2023-03,2023Q1,0.23484479115878432,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00013,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-03-14T23:59:00+08:00,2023-03-16T03:59:00+08:00,437,444,8,1.1666666666666667,7.152,6.547,0.09240873682602735,0.12364493322859382,-0.006942515967786722,downtrend_2atr;downtrend_3atr,downtrend_2atr;downtrend_3atr,,True,False,False,3,0.09240873682602735,-0.017229802281435225,8,2023-03,2023Q1,0.09240873682602735,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00014,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-03-18T11:59:00+08:00,2023-03-21T19:59:00+08:00,458,478,21,3.3333333333333335,7.25,7.099,0.021270601493168062,0.05978658090922373,-0.025930404406825147,downtrend_2atr,downtrend_2atr,,True,False,False,2,0.05286087714202736,-0.06028527896294111,21,2023-03,2023Q1,0.021270601493168062,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00015,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-03-22T15:59:00+08:00,2023-03-28T19:59:00+08:00,483,520,38,6.166666666666667,7.479,6.855,0.09102844638949659,0.10734379626887769,-0.02996108949416343,downtrend_2atr;downtrend_3atr,downtrend_2atr;downtrend_3atr,,True,False,False,3,0.09678838539375278,-0.06518657343071765,38,2023-03,2023Q1,0.09102844638949659,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00163,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-03-23T11:59:00+08:00,2023-03-23T23:59:00+08:00,488,491,4,0.5,7.134,7.578,0.06223717409587892,0.06924586487244189,-0.006307821698906646,uptrend_2atr,uptrend_2atr,,True,False,False,3,0.06223717409587892,0.0,4,2023-03,2023Q1,0.06223717409587892,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00164,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-03-26T03:59:00+08:00,2023-04-18T23:59:00+08:00,504,647,144,23.833333333333332,6.991,8.724,0.2478901444714634,0.25790301816621386,-0.033900729509369176,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,5,0.2478901444714634,-0.07051923902159918,144,2023-03,2023Q1,0.2478901444714634,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00016,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-03-30T11:59:00+08:00,2023-03-31T03:59:00+08:00,530,534,5,0.6666666666666666,7.396,7.29,0.014540466392318319,0.01663230240549818,-0.020786442473189504,run_length,,,False,False,True,4,0.014540466392318319,0.0,5,2023-03,2023Q1,0.014540466392318319,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00017,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-03-31T15:59:00+08:00,2023-04-12T11:59:00+08:00,537,608,72,11.833333333333334,7.515,7.132,0.05370162647223786,0.07633915783443124,-0.019825224990217882,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,5,0.05607082630691407,-0.06256120694627976,72,2023-03,2023Q1,0.05370162647223786,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00018,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-04-14T19:59:00+08:00,2023-04-14T23:59:00+08:00,622,623,2,0.16666666666666666,7.813,7.551,0.034697391074029804,0.03552021206096745,-0.0036980362152512214,downtrend_2atr,downtrend_2atr,,True,False,False,1,0.034697391074029804,0.0,2,2023-04,2023Q2,0.034697391074029804,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00019,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-04-18T15:59:00+08:00,2023-05-12T03:59:00+08:00,645,786,142,23.5,8.426,6.312,0.33491761723700875,0.35640695428203495,-0.04184671366841031,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75,True,True,True,7,0.33491761723700875,-0.07954269442741047,142,2023-04,2023Q2,0.33491761723700875,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00165,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-04-23T23:59:00+08:00,2023-04-26T23:59:00+08:00,677,695,19,3.0,6.992,7.438,0.06378718535469097,0.07322654462242562,-0.014159038901601861,uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,False,3,0.06378718535469097,-0.03318077803203667,19,2023-04,2023Q2,0.06378718535469097,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00166,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-04-29T07:59:00+08:00,2023-04-30T03:59:00+08:00,709,714,6,0.8333333333333334,7.036,7.199,0.023166571915861356,0.025440591245025512,-0.00582717453098347,run_length,,,False,False,True,5,0.023166571915861356,0.0,6,2023-04,2023Q2,0.023166571915861356,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00167,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-05-01T23:59:00+08:00,2023-05-06T03:59:00+08:00,725,750,26,4.166666666666667,6.909,7.25,0.049355912577797145,0.050513822550296794,-0.016644955854682286,uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,False,3,0.049355912577797145,-0.020842379504993458,26,2023-05,2023Q2,0.049355912577797145,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00168,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-05-11T23:59:00+08:00,2023-05-18T07:59:00+08:00,785,823,39,6.333333333333333,6.372,6.756,0.06026365348399243,0.06779661016949157,-0.025109855618330235,run_length;uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,True,4,0.06340238543628374,-0.020872567482737026,39,2023-05,2023Q2,0.06026365348399243,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00020,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-05-13T15:59:00+08:00,2023-05-14T07:59:00+08:00,795,799,5,0.6666666666666666,6.602,6.49,0.017257318952234257,0.018984411174564064,-0.001361367417939685,run_length,,,False,False,True,4,0.017257318952234257,0.0,5,2023-05,2023Q2,0.017257318952234257,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00021,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-05-15T15:59:00+08:00,2023-06-13T03:59:00+08:00,807,978,172,28.5,6.675,5.148,0.2966200466200466,0.4287243150684932,-0.01895943562610236,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,8,0.33047638030695614,-0.06309038279630452,172,2023-05,2023Q2,0.2966200466200466,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00169,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-05-21T23:59:00+08:00,2023-05-22T19:59:00+08:00,845,850,6,0.8333333333333334,6.42,6.527,0.016666666666666607,0.028816199376947127,-0.013862928348909564,run_length;uptrend_2atr,uptrend_2atr,,True,False,True,5,0.016666666666666607,0.0,6,2023-05,2023Q2,0.016666666666666607,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00170,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-05-24T23:59:00+08:00,2023-05-29T19:59:00+08:00,863,892,30,4.833333333333333,6.273,6.621,0.05547584887613599,0.06424358361230675,-0.015622509166268062,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,5,0.057707635899888476,-0.012274828630639112,30,2023-05,2023Q2,0.05547584887613599,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00171,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-06-02T07:59:00+08:00,2023-06-05T03:59:00+08:00,913,930,18,2.8333333333333335,6.345,6.522,0.0278959810874706,0.028526398739164627,-0.003940110323088941,run_length;uptrend_2atr,uptrend_2atr,,True,False,True,6,0.0278959810874706,-0.011032308904649346,18,2023-06,2023Q2,0.0278959810874706,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00172,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-06-06T03:59:00+08:00,2023-06-07T03:59:00+08:00,936,942,7,1.0,6.05,6.294,0.04033057851239663,0.04247933884297539,-0.013057851239669405,run_length;uptrend_2atr,uptrend_2atr,,True,False,True,4,0.04033057851239663,-0.0008264462809917106,7,2023-06,2023Q2,0.04033057851239663,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00173,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2023-06-10T15:59:00+08:00,2023-07-21T07:59:00+08:00,963,1207,245,40.666666666666664,5.103,8.36,0.6382520086223789,0.6623554771702922,-0.08446012149715854,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,9,0.6382520086223789,-0.1489320007838526,245,2023-06,2023Q2,0.6382520086223789,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00022,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-06-14T11:59:00+08:00,2023-06-20T23:59:00+08:00,986,1025,40,6.5,5.392,5.08,0.06141732283464574,0.08819374369323918,-0.020704685797311995,downtrend_2atr;downtrend_3atr;run_length;trend_efficiency_20_ge_0.45,downtrend_2atr;downtrend_3atr,trend_efficiency_20_ge_0.45,True,True,True,5,0.06414051707124524,-0.034958118043180386,40,2023-06,2023Q2,0.06141732283464574,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00023,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-06-22T11:59:00+08:00,2023-06-23T11:59:00+08:00,1034,1040,7,1.0,5.778,5.307,0.08875070661390594,0.09039441404038473,-0.007727975270479304,downtrend_2atr;downtrend_3atr,downtrend_2atr;downtrend_3atr,,True,False,False,3,0.08875070661390594,-0.012925509012623015,7,2023-06,2023Q2,0.08875070661390594,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00024,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-06-25T11:59:00+08:00,2023-06-29T03:59:00+08:00,1052,1074,23,3.6666666666666665,6.225,5.821,0.06940388249441676,0.092872191011236,-0.024141715002351405,downtrend_2atr;downtrend_3atr,downtrend_2atr;downtrend_3atr,,True,False,False,3,0.06940388249441676,-0.030769415796750965,23,2023-06,2023Q2,0.06940388249441676,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00025,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-06-30T19:59:00+08:00,2023-06-30T23:59:00+08:00,1084,1085,2,0.16666666666666666,6.23,6.081,0.024502548922874512,0.06223358908780896,-0.01016841436288518,downtrend_2atr,downtrend_2atr,,True,False,False,1,0.024502548922874512,0.0,2,2023-06,2023Q2,0.024502548922874512,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00026,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-07-02T15:59:00+08:00,2023-07-10T23:59:00+08:00,1095,1145,51,8.333333333333334,6.76,6.155,0.09829406986190081,0.1266666666666667,-0.015868394234968664,downtrend_2atr;downtrend_3atr;run_length;trend_efficiency_20_ge_0.45,downtrend_2atr;downtrend_3atr,trend_efficiency_20_ge_0.45,True,True,True,4,0.11220796314577153,-0.024166759218522182,51,2023-07,2023Q3,0.09829406986190081,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00027,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2023-07-14T07:59:00+08:00,2023-07-17T23:59:00+08:00,1165,1187,23,3.6666666666666665,7.13,6.67,0.06896551724137923,0.10662734750892455,-0.030854968057632215,downtrend_2atr;downtrend_3atr;downtrend_5atr;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75,True,True,False,3,0.07331025139244329,-0.011781011781011763,23,2023-07,2023Q3,0.06896551724137923,False
