policy_name,horizon_minutes,stop_atr,tp_atr,signal_count,expectancy_r,median_r,stop_first_rate,tp_first_rate,horizon_exit_rate
htf_1h_ema_15m_ema_structure,120,3.0,6.0,1596,-0.04836936299697649,-0.06606535502148567,0.15664160401002505,0.04824561403508772,0.7951127819548872
htf_1h_ema_15m_ema_structure,120,4.0,2.0,1596,-0.035923212755568416,-0.01698312524892744,0.08709273182957393,0.2387218045112782,0.6741854636591479
htf_1h_ema_15m_ema_structure,120,4.0,3.0,1596,-0.0341911564645826,-0.03013050958026,0.09022556390977443,0.14912280701754385,0.7606516290726817
htf_1h_ema_15m_ema_structure,120,4.0,4.0,1596,-0.031733330089904865,-0.03794626871335657,0.09335839598997493,0.10463659147869674,0.8020050125313283
htf_1h_ema_15m_ema_structure,120,4.0,5.0,1596,-0.027283013010956148,-0.03939228518065072,0.09523809523809523,0.07518796992481203,0.8295739348370927
htf_1h_ema_15m_ema_structure,120,4.0,6.0,1596,-0.03375566351364078,-0.04262140728359648,0.09649122807017543,0.05137844611528822,0.8521303258145363
htf_1h_ema_15m_vwap_structure,120,1.5,2.0,1690,-0.07654929457844616,-0.17112257630983574,0.3656804733727811,0.2017751479289941,0.4325443786982249
htf_1h_ema_15m_vwap_structure,120,1.5,3.0,1690,-0.10097795092674523,-0.24063280648701318,0.3863905325443787,0.11538461538461539,0.4982248520710059
htf_1h_ema_15m_vwap_structure,120,1.5,4.0,1690,-0.09900252135612347,-0.2740792534860269,0.3946745562130177,0.07810650887573964,0.5272189349112426
htf_1h_ema_15m_vwap_structure,120,1.5,5.0,1690,-0.09350237274600096,-0.28935418811802144,0.39822485207100594,0.05621301775147929,0.5455621301775148
htf_1h_ema_15m_vwap_structure,120,1.5,6.0,1690,-0.08739324431544607,-0.29382811637185813,0.4,0.04319526627218935,0.5568047337278107
htf_1h_ema_15m_vwap_structure,120,2.0,2.0,1690,-0.06192074342614855,-0.06393472211599693,0.263905325443787,0.2183431952662722,0.5177514792899408
